ID,KenmerkenHuishouden,RegioS,Perioden,ParticuliereHuishoudens_1,ParticuliereHuishoudensRelatief_2,TotaalVermogen_3,GemiddeldVermogen_4,MediaanVermogen_5,Regionaam,RegioType
96698,1014800,PV31,2013JJ00,309.5,61,57.6,186.0,111.7,Limburg,Province
96699,1014800,PV31,2014JJ00,310.7,61,58.9,189.6,111.6,Limburg,Province
96700,1014800,PV31,2015JJ00,311.2,61,60.6,194.9,116.5,Limburg,Province
96701,1014800,PV31,2016JJ00,312.5,61,64.9,207.8,124.1,Limburg,Province
96702,1014800,PV31,2017JJ00,313.9,61,69.4,221.1,133.7,Limburg,Province
96703,1014800,PV31,2018JJ00,316.0,61,77.3,244.7,148.5,Limburg,Province
96704,1014800,PV31,2019JJ00,316.9,61,82.5,260.3,162.3,Limburg,Province
100620,1014850,PV20,2011JJ00,126.7,46,3.8,30.3,1.7,Groningen,Province
100621,1014850,PV20,2012JJ00,129.1,47,3.5,27.4,1.5,Groningen,Province
100622,1014850,PV20,2013JJ00,131.1,47,3.4,26.3,1.2,Groningen,Province
100623,1014850,PV20,2014JJ00,131.5,47,3.5,26.7,1.1,Groningen,Province
100624,1014850,PV20,2015JJ00,134.1,47,3.7,27.8,1.4,Groningen,Province
100625,1014850,PV20,2016JJ00,134.3,47,4.1,30.8,1.3,Groningen,Province
100626,1014850,PV20,2017JJ00,134.4,47,3.5,25.8,1.3,Groningen,Province
100627,1014850,PV20,2018JJ00,134.8,47,3.7,27.1,1.2,Groningen,Province
100628,1014850,PV20,2019JJ00,135.5,47,3.7,26.9,1.2,Groningen,Province
100629,1014850,PV21,2011JJ00,105.8,38,3.9,37.0,4.0,Fryslân,Province
100630,1014850,PV21,2012JJ00,106.2,38,3.9,36.6,3.6,Fryslân,Province
100631,1014850,PV21,2013JJ00,106.8,38,4.0,37.5,2.9,Fryslân,Province
100632,1014850,PV21,2014JJ00,107.1,38,3.8,35.8,2.6,Fryslân,Province
100633,1014850,PV21,2015JJ00,107.9,38,3.7,33.9,3.1,Fryslân,Province
100634,1014850,PV21,2016JJ00,107.9,38,3.5,32.5,2.8,Fryslân,Province
100635,1014850,PV21,2017JJ00,108.7,38,3.7,33.8,2.9,Fryslân,Province
100636,1014850,PV21,2018JJ00,108.4,38,3.8,35.0,2.8,Fryslân,Province
100637,1014850,PV21,2019JJ00,109.2,38,4.0,36.4,2.8,Fryslân,Province
100638,1014850,PV22,2011JJ00,70.5,34,2.3,32.7,4.2,Drenthe,Province
100639,1014850,PV22,2012JJ00,70.8,34,2.3,32.6,3.7,Drenthe,Province
100640,1014850,PV22,2013JJ00,71.0,34,2.3,32.5,3.0,Drenthe,Province
100641,1014850,PV22,2014JJ00,70.4,33,2.2,31.7,2.6,Drenthe,Province
100642,1014850,PV22,2015JJ00,70.6,33,2.2,31.3,3.2,Drenthe,Province
100643,1014850,PV22,2016JJ00,70.5,33,2.3,32.1,2.9,Drenthe,Province
100644,1014850,PV22,2017JJ00,71.8,33,2.4,33.5,3.1,Drenthe,Province
100645,1014850,PV22,2018JJ00,71.8,33,2.4,34.0,3.0,Drenthe,Province
100646,1014850,PV22,2019JJ00,72.4,33,2.6,35.4,3.1,Drenthe,Province
100647,1014850,PV23,2011JJ00,187.6,40,5.5,29.1,3.0,Overijssel,Province
100648,1014850,PV23,2012JJ00,188.5,39,5.4,28.6,2.7,Overijssel,Province
100649,1014850,PV23,2013JJ00,189.5,39,5.6,29.7,2.2,Overijssel,Province
100650,1014850,PV23,2014JJ00,186.7,39,5.4,28.7,2.0,Overijssel,Province
100651,1014850,PV23,2015JJ00,188.2,39,5.6,29.6,2.5,Overijssel,Province
100652,1014850,PV23,2016JJ00,189.2,39,5.7,30.3,2.3,Overijssel,Province
100653,1014850,PV23,2017JJ00,191.4,39,6.1,31.7,2.4,Overijssel,Province
100654,1014850,PV23,2018JJ00,192.1,39,6.0,31.3,2.3,Overijssel,Province
100655,1014850,PV23,2019JJ00,194.5,39,6.4,32.8,2.3,Overijssel,Province
100656,1014850,PV24,2011JJ00,57.2,36,0.9,16.0,1.2,Flevoland,Province
100657,1014850,PV24,2012JJ00,58.2,36,1.0,16.4,1.2,Flevoland,Province
100658,1014850,PV24,2013JJ00,58.5,36,0.9,15.6,1.0,Flevoland,Province
100659,1014850,PV24,2014JJ00,58.5,36,0.9,15.0,0.9,Flevoland,Province
100660,1014850,PV24,2015JJ00,59.2,36,0.9,15.5,1.2,Flevoland,Province
100661,1014850,PV24,2016JJ00,59.6,36,0.9,15.7,1.1,Flevoland,Province
100662,1014850,PV24,2017JJ00,60.3,36,1.0,16.8,1.2,Flevoland,Province
100663,1014850,PV24,2018JJ00,60.8,36,1.0,16.7,1.2,Flevoland,Province
100664,1014850,PV24,2019JJ00,62.0,36,1.2,18.8,1.3,Flevoland,Province
100665,1014850,PV25,2011JJ00,342.0,40,9.2,27.0,3.6,Gelderland,Province
100666,1014850,PV25,2012JJ00,345.5,40,9.2,26.5,3.3,Gelderland,Province
100667,1014850,PV25,2013JJ00,350.0,40,9.4,26.8,2.6,Gelderland,Province
100668,1014850,PV25,2014JJ00,350.1,40,8.8,25.2,2.4,Gelderland,Province
100669,1014850,PV25,2015JJ00,354.9,40,8.8,24.9,3.0,Gelderland,Province
100670,1014850,PV25,2016JJ00,356.2,40,9.0,25.3,2.9,Gelderland,Province
100671,1014850,PV25,2017JJ00,360.3,40,9.2,25.5,2.9,Gelderland,Province
100672,1014850,PV25,2018JJ00,362.2,40,9.4,25.8,2.9,Gelderland,Province
100673,1014850,PV25,2019JJ00,366.3,40,9.8,26.7,2.9,Gelderland,Province
100674,1014850,PV26,2011JJ00,244.2,44,6.0,24.5,3.0,Utrecht,Province
100675,1014850,PV26,2012JJ00,245.8,44,5.9,23.8,2.8,Utrecht,Province
100676,1014850,PV26,2013JJ00,247.8,44,6.0,24.0,2.1,Utrecht,Province
100677,1014850,PV26,2014JJ00,248.9,44,5.6,22.5,2.0,Utrecht,Province
100678,1014850,PV26,2015JJ00,252.1,44,5.9,23.5,2.8,Utrecht,Province
100679,1014850,PV26,2016JJ00,253.1,44,6.0,23.5,2.7,Utrecht,Province
100680,1014850,PV26,2017JJ00,254.6,43,6.2,24.3,2.8,Utrecht,Province
100681,1014850,PV26,2018JJ00,255.9,43,6.3,24.7,2.7,Utrecht,Province
100682,1014850,PV26,2019JJ00,259.7,43,6.7,25.8,2.7,Utrecht,Province
100683,1014850,PV27,2011JJ00,625.6,50,16.8,26.8,2.5,Noord-Holland,Province
100684,1014850,PV27,2012JJ00,631.1,50,19.0,30.1,2.4,Noord-Holland,Province
100685,1014850,PV27,2013JJ00,634.6,50,19.5,30.7,1.8,Noord-Holland,Province
100686,1014850,PV27,2014JJ00,638.1,50,18.0,28.2,1.6,Noord-Holland,Province
100687,1014850,PV27,2015JJ00,645.9,50,15.8,24.5,2.2,Noord-Holland,Province
100688,1014850,PV27,2016JJ00,650.3,50,17.4,26.8,2.1,Noord-Holland,Province
100689,1014850,PV27,2017JJ00,655.5,50,17.7,27.0,2.3,Noord-Holland,Province
100690,1014850,PV27,2018JJ00,659.5,49,19.0,28.9,2.3,Noord-Holland,Province
100691,1014850,PV27,2019JJ00,667.7,50,20.0,29.9,2.4,Noord-Holland,Province
100692,1014850,PV28,2011JJ00,766.6,49,17.1,22.3,2.4,Zuid-Holland,Province
100693,1014850,PV28,2012JJ00,773.8,49,16.7,21.5,2.3,Zuid-Holland,Province
100694,1014850,PV28,2013JJ00,777.0,49,16.1,20.7,1.6,Zuid-Holland,Province
100695,1014850,PV28,2014JJ00,775.1,48,15.7,20.2,1.5,Zuid-Holland,Province
100696,1014850,PV28,2015JJ00,784.6,49,16.3,20.8,2.0,Zuid-Holland,Province
100697,1014850,PV28,2016JJ00,788.2,48,15.5,19.7,1.9,Zuid-Holland,Province
100698,1014850,PV28,2017JJ00,794.0,48,15.8,19.9,2.0,Zuid-Holland,Province
100699,1014850,PV28,2018JJ00,800.6,48,15.8,19.7,1.9,Zuid-Holland,Province
100700,1014850,PV28,2019JJ00,807.5,48,16.3,20.2,2.0,Zuid-Holland,Province
100701,1014850,PV29,2011JJ00,55.3,33,2.2,39.3,5.4,Zeeland,Province
100702,1014850,PV29,2012JJ00,55.9,33,2.2,38.8,5.0,Zeeland,Province
100703,1014850,PV29,2013JJ00,56.3,33,2.2,39.1,3.9,Zeeland,Province
100704,1014850,PV29,2014JJ00,56.0,33,2.2,38.8,3.4,Zeeland,Province
100705,1014850,PV29,2015JJ00,56.1,33,2.1,37.2,4.2,Zeeland,Province
100706,1014850,PV29,2016JJ00,56.3,33,2.1,36.6,3.8,Zeeland,Province
100707,1014850,PV29,2017JJ00,56.5,33,2.2,38.9,4.0,Zeeland,Province
100708,1014850,PV29,2018JJ00,56.5,33,2.1,37.7,3.9,Zeeland,Province
100709,1014850,PV29,2019JJ00,56.8,33,2.3,39.6,4.0,Zeeland,Province
100710,1014850,PV30,2011JJ00,411.3,39,10.9,26.4,3.6,Noord-Brabant,Province
100711,1014850,PV30,2012JJ00,416.3,39,10.5,25.3,3.3,Noord-Brabant,Province
100712,1014850,PV30,2013JJ00,421.1,39,10.7,25.5,2.6,Noord-Brabant,Province
100713,1014850,PV30,2014JJ00,423.3,39,10.3,24.3,2.3,Noord-Brabant,Province
100714,1014850,PV30,2015JJ00,429.7,39,10.7,24.8,3.0,Noord-Brabant,Province
100715,1014850,PV30,2016JJ00,431.6,39,10.5,24.3,2.8,Noord-Brabant,Province
100716,1014850,PV30,2017JJ00,437.0,39,10.7,24.6,3.0,Noord-Brabant,Province
100717,1014850,PV30,2018JJ00,441.3,39,11.0,24.9,2.9,Noord-Brabant,Province
100718,1014850,PV30,2019JJ00,446.9,39,11.5,25.8,3.0,Noord-Brabant,Province
100719,1014850,PV31,2011JJ00,193.3,39,4.2,21.6,2.6,Limburg,Province
100720,1014850,PV31,2012JJ00,195.6,39,4.0,20.6,2.4,Limburg,Province
100721,1014850,PV31,2013JJ00,197.2,39,4.1,20.7,2.0,Limburg,Province
100722,1014850,PV31,2014JJ00,196.3,39,3.7,18.8,1.7,Limburg,Province
100723,1014850,PV31,2015JJ00,198.1,39,3.8,19.0,2.2,Limburg,Province
100724,1014850,PV31,2016JJ00,198.6,39,3.9,19.8,2.1,Limburg,Province
100725,1014850,PV31,2017JJ00,201.0,39,3.9,19.6,2.2,Limburg,Province
100726,1014850,PV31,2018JJ00,200.9,39,4.0,20.0,2.2,Limburg,Province
100727,1014850,PV31,2019JJ00,202.0,39,4.4,21.6,2.2,Limburg,Province
104643,1014900,PV20,2011JJ00,50.6,18,0.1,2.7,1.0,Groningen,Province
104644,1014900,PV20,2012JJ00,51.7,19,0.1,1.7,0.9,Groningen,Province
104645,1014900,PV20,2013JJ00,44.1,16,.,.,0.7,Groningen,Province
104646,1014900,PV20,2014JJ00,55.4,20,.,.,0.8,Groningen,Province
104647,1014900,PV20,2015JJ00,58.1,21,.,.,0.9,Groningen,Province
104648,1014900,PV20,2016JJ00,59.0,21,0.0,-0.1,0.9,Groningen,Province
104649,1014900,PV20,2017JJ00,59.8,21,0.0,-0.3,1.0,Groningen,Province
104650,1014900,PV20,2018JJ00,59.9,21,.,.,1.0,Groningen,Province
104651,1014900,PV20,2019JJ00,61.3,21,0.0,-0.2,1.0,Groningen,Province
104652,1014900,PV21,2011JJ00,43.9,16,0.2,5.5,1.7,Fryslân,Province
104653,1014900,PV21,2012JJ00,45.0,16,0.2,4.7,1.5,Fryslân,Province
104654,1014900,PV21,2013JJ00,46.3,16,0.2,3.5,1.3,Fryslân,Province
104655,1014900,PV21,2014JJ00,48.4,17,0.1,2.7,1.3,Fryslân,Province
104656,1014900,PV21,2015JJ00,49.9,18,0.2,3.2,1.4,Fryslân,Province
104657,1014900,PV21,2016JJ00,50.0,18,0.1,2.3,1.3,Fryslân,Province
104658,1014900,PV21,2017JJ00,51.0,18,0.1,2.4,1.3,Fryslân,Province
104659,1014900,PV21,2018JJ00,51.1,18,0.2,3.1,1.4,Fryslân,Province
104660,1014900,PV21,2019JJ00,51.9,18,0.2,3.4,1.5,Fryslân,Province
104661,1014900,PV22,2011JJ00,29.8,14,0.2,6.4,2.0,Drenthe,Province
104662,1014900,PV22,2012JJ00,30.2,14,0.2,5.2,1.8,Drenthe,Province
104663,1014900,PV22,2013JJ00,28.0,13,0.1,4.1,1.4,Drenthe,Province
104664,1014900,PV22,2014JJ00,32.2,15,0.1,3.4,1.4,Drenthe,Province
104665,1014900,PV22,2015JJ00,33.2,16,0.1,4.0,1.6,Drenthe,Province
104666,1014900,PV22,2016JJ00,33.3,16,0.1,2.9,1.5,Drenthe,Province
104667,1014900,PV22,2017JJ00,33.7,16,0.1,3.6,1.6,Drenthe,Province
104668,1014900,PV22,2018JJ00,33.5,16,0.1,4.2,1.7,Drenthe,Province
104669,1014900,PV22,2019JJ00,33.8,16,0.2,5.0,1.7,Drenthe,Province
104670,1014900,PV23,2011JJ00,72.5,15,0.4,5.0,1.4,Overijssel,Province
104671,1014900,PV23,2012JJ00,73.1,15,0.3,4.0,1.3,Overijssel,Province
104672,1014900,PV23,2013JJ00,73.5,15,0.2,2.9,1.1,Overijssel,Province
104673,1014900,PV23,2014JJ00,78.3,16,0.1,1.5,1.1,Overijssel,Province
104674,1014900,PV23,2015JJ00,81.3,17,0.2,2.7,1.3,Overijssel,Province
104675,1014900,PV23,2016JJ00,82.4,17,0.2,2.2,1.2,Overijssel,Province
104676,1014900,PV23,2017JJ00,83.4,17,0.2,2.7,1.3,Overijssel,Province
104677,1014900,PV23,2018JJ00,83.8,17,0.2,2.9,1.4,Overijssel,Province
104678,1014900,PV23,2019JJ00,85.5,17,0.3,3.0,1.4,Overijssel,Province
104679,1014900,PV24,2011JJ00,24.0,15,0.1,2.4,0.9,Flevoland,Province
104680,1014900,PV24,2012JJ00,24.2,15,0.0,1.6,0.9,Flevoland,Province
104681,1014900,PV24,2013JJ00,24.8,15,0.0,0.3,0.8,Flevoland,Province
104682,1014900,PV24,2014JJ00,25.5,16,.,.,0.8,Flevoland,Province
104683,1014900,PV24,2015JJ00,26.1,16,0.0,0.5,1.0,Flevoland,Province
104684,1014900,PV24,2016JJ00,26.2,16,0.0,-0.2,0.9,Flevoland,Province
104685,1014900,PV24,2017JJ00,26.2,16,.,.,1.0,Flevoland,Province
104686,1014900,PV24,2018JJ00,26.1,15,0.0,0.2,1.0,Flevoland,Province
104687,1014900,PV24,2019JJ00,26.8,16,0.0,0.6,1.1,Flevoland,Province
104688,1014900,PV25,2011JJ00,116.7,14,0.6,5.4,1.7,Gelderland,Province
104689,1014900,PV25,2012JJ00,118.6,14,0.5,4.5,1.6,Gelderland,Province
104690,1014900,PV25,2013JJ00,121.6,14,0.4,3.3,1.3,Gelderland,Province
104691,1014900,PV25,2014JJ00,130.8,15,0.4,2.8,1.3,Gelderland,Province
104692,1014900,PV25,2015JJ00,136.6,16,0.4,3.2,1.6,Gelderland,Province
104693,1014900,PV25,2016JJ00,138.3,16,0.3,2.5,1.5,Gelderland,Province
104694,1014900,PV25,2017JJ00,140.9,16,0.4,2.7,1.6,Gelderland,Province
104695,1014900,PV25,2018JJ00,141.6,16,0.5,3.3,1.6,Gelderland,Province
104696,1014900,PV25,2019JJ00,144.1,16,0.5,3.5,1.6,Gelderland,Province
104697,1014900,PV26,2011JJ00,68.1,12,0.3,4.4,1.4,Utrecht,Province
104698,1014900,PV26,2012JJ00,68.7,12,0.2,3.6,1.4,Utrecht,Province
104699,1014900,PV26,2013JJ00,70.9,13,0.2,2.5,1.1,Utrecht,Province
104700,1014900,PV26,2014JJ00,74.5,13,0.1,1.8,1.0,Utrecht,Province
104701,1014900,PV26,2015JJ00,77.4,13,0.2,2.4,1.4,Utrecht,Province
104702,1014900,PV26,2016JJ00,78.4,13,0.2,2.0,1.3,Utrecht,Province
104703,1014900,PV26,2017JJ00,79.0,13,0.2,2.3,1.4,Utrecht,Province
104704,1014900,PV26,2018JJ00,79.6,13,0.2,2.7,1.4,Utrecht,Province
104705,1014900,PV26,2019JJ00,81.0,14,0.2,2.9,1.4,Utrecht,Province
104706,1014900,PV27,2011JJ00,197.4,16,0.7,3.6,1.0,Noord-Holland,Province
104707,1014900,PV27,2012JJ00,199.8,16,0.5,2.7,1.1,Noord-Holland,Province
104708,1014900,PV27,2013JJ00,193.3,15,0.4,1.8,0.9,Noord-Holland,Province
104709,1014900,PV27,2014JJ00,212.4,17,0.3,1.2,0.9,Noord-Holland,Province
104710,1014900,PV27,2015JJ00,218.7,17,0.4,1.8,1.2,Noord-Holland,Province
104711,1014900,PV27,2016JJ00,219.7,17,0.3,1.3,1.0,Noord-Holland,Province
104712,1014900,PV27,2017JJ00,221.0,17,0.3,1.5,1.1,Noord-Holland,Province
104713,1014900,PV27,2018JJ00,220.0,17,0.4,1.8,1.1,Noord-Holland,Province
104714,1014900,PV27,2019JJ00,223.5,17,0.5,2.0,1.1,Noord-Holland,Province
104715,1014900,PV28,2011JJ00,274.9,18,1.0,3.5,1.0,Zuid-Holland,Province
104716,1014900,PV28,2012JJ00,280.3,18,0.7,2.6,1.0,Zuid-Holland,Province
104717,1014900,PV28,2013JJ00,278.4,17,0.4,1.4,0.8,Zuid-Holland,Province
104718,1014900,PV28,2014JJ00,299.4,19,0.2,0.8,0.8,Zuid-Holland,Province
104719,1014900,PV28,2015JJ00,309.4,19,0.4,1.3,1.0,Zuid-Holland,Province
104720,1014900,PV28,2016JJ00,311.8,19,0.3,0.8,0.9,Zuid-Holland,Province
104721,1014900,PV28,2017JJ00,313.4,19,0.3,1.0,1.0,Zuid-Holland,Province
104722,1014900,PV28,2018JJ00,312.6,19,0.4,1.1,1.0,Zuid-Holland,Province
104723,1014900,PV28,2019JJ00,315.4,19,0.4,1.4,1.0,Zuid-Holland,Province
104724,1014900,PV29,2011JJ00,21.3,13,0.2,7.4,2.0,Zeeland,Province
104725,1014900,PV29,2012JJ00,21.5,13,0.1,6.6,1.9,Zeeland,Province
104726,1014900,PV29,2013JJ00,22.3,13,0.1,5.3,1.5,Zeeland,Province
104727,1014900,PV29,2014JJ00,23.0,14,0.1,5.0,1.4,Zeeland,Province
104728,1014900,PV29,2015JJ00,23.7,14,0.1,5.3,1.8,Zeeland,Province
104729,1014900,PV29,2016JJ00,24.0,14,0.1,4.1,1.5,Zeeland,Province
104730,1014900,PV29,2017JJ00,24.4,14,0.1,4.3,1.7,Zeeland,Province
104731,1014900,PV29,2018JJ00,24.6,14,0.1,4.7,1.7,Zeeland,Province
104732,1014900,PV29,2019JJ00,24.9,14,0.1,5.0,1.8,Zeeland,Province
104733,1014900,PV30,2011JJ00,141.1,13,0.9,6.1,1.8,Noord-Brabant,Province
104734,1014900,PV30,2012JJ00,143.5,13,0.7,5.0,1.6,Noord-Brabant,Province
104735,1014900,PV30,2013JJ00,142.1,13,0.6,4.1,1.3,Noord-Brabant,Province
104736,1014900,PV30,2014JJ00,156.1,14,0.5,3.3,1.3,Noord-Brabant,Province
104737,1014900,PV30,2015JJ00,162.2,15,0.6,3.8,1.6,Noord-Brabant,Province
104738,1014900,PV30,2016JJ00,163.4,15,0.5,3.0,1.4,Noord-Brabant,Province
104739,1014900,PV30,2017JJ00,165.9,15,0.5,3.3,1.6,Noord-Brabant,Province
104740,1014900,PV30,2018JJ00,166.6,15,0.6,3.9,1.7,Noord-Brabant,Province
104741,1014900,PV30,2019JJ00,169.6,15,0.7,4.2,1.7,Noord-Brabant,Province
104742,1014900,PV31,2011JJ00,83.0,17,0.4,4.7,1.3,Limburg,Province
104743,1014900,PV31,2012JJ00,84.0,17,0.3,3.7,1.2,Limburg,Province
104744,1014900,PV31,2013JJ00,81.2,16,0.2,2.9,1.0,Limburg,Province
104745,1014900,PV31,2014JJ00,88.6,17,0.2,2.3,1.0,Limburg,Province
104746,1014900,PV31,2015JJ00,91.0,18,0.3,2.9,1.3,Limburg,Province
104747,1014900,PV31,2016JJ00,91.4,18,0.2,2.3,1.2,Limburg,Province
104748,1014900,PV31,2017JJ00,91.5,18,0.2,2.6,1.3,Limburg,Province
104749,1014900,PV31,2018JJ00,91.4,18,0.3,3.2,1.3,Limburg,Province
104750,1014900,PV31,2019JJ00,92.4,18,0.3,3.3,1.3,Limburg,Province
108666,1014950,PV20,2011JJ00,76.2,28,3.7,48.6,2.7,Groningen,Province
108667,1014950,PV20,2012JJ00,77.3,28,3.4,44.6,2.5,Groningen,Province
108668,1014950,PV20,2013JJ00,87.0,31,3.4,39.6,1.8,Groningen,Province
108669,1014950,PV20,2014JJ00,76.1,27,3.5,46.2,1.9,Groningen,Province
108670,1014950,PV20,2015JJ00,76.0,27,3.7,48.5,2.5,Groningen,Province
108671,1014950,PV20,2016JJ00,75.3,27,4.1,55.1,2.4,Groningen,Province
108672,1014950,PV20,2017JJ00,74.6,26,3.5,46.6,2.3,Groningen,Province
108673,1014950,PV20,2018JJ00,74.9,26,3.7,48.8,1.8,Groningen,Province
108674,1014950,PV20,2019JJ00,74.2,26,3.7,49.4,1.7,Groningen,Province
108675,1014950,PV21,2011JJ00,61.9,22,3.7,59.4,8.4,Fryslân,Province
108676,1014950,PV21,2012JJ00,61.1,22,3.7,60.1,7.9,Fryslân,Province
108677,1014950,PV21,2013JJ00,60.5,21,3.8,63.5,6.9,Fryslân,Province
108678,1014950,PV21,2014JJ00,58.7,21,3.7,63.1,6.6,Fryslân,Province
108679,1014950,PV21,2015JJ00,58.1,20,3.5,60.3,7.5,Fryslân,Province
108680,1014950,PV21,2016JJ00,57.9,20,3.4,58.5,7.5,Fryslân,Province
108681,1014950,PV21,2017JJ00,57.7,20,3.6,61.6,7.7,Fryslân,Province
108682,1014950,PV21,2018JJ00,57.4,20,3.6,63.4,6.9,Fryslân,Province
108683,1014950,PV21,2019JJ00,57.3,20,3.8,66.3,7.0,Fryslân,Province
108684,1014950,PV22,2011JJ00,40.7,20,2.1,52.0,8.1,Drenthe,Province
108685,1014950,PV22,2012JJ00,40.6,19,2.2,53.1,7.5,Drenthe,Province
108686,1014950,PV22,2013JJ00,43.1,20,2.2,50.9,5.8,Drenthe,Province
108687,1014950,PV22,2014JJ00,38.2,18,2.1,55.7,6.0,Drenthe,Province
108688,1014950,PV22,2015JJ00,37.4,18,2.1,55.5,7.0,Drenthe,Province
108689,1014950,PV22,2016JJ00,37.2,18,2.2,58.3,7.0,Drenthe,Province
108690,1014950,PV22,2017JJ00,38.1,18,2.3,60.0,7.1,Drenthe,Province
108691,1014950,PV22,2018JJ00,38.2,18,2.3,60.1,6.4,Drenthe,Province
108692,1014950,PV22,2019JJ00,38.5,18,2.4,62.2,6.4,Drenthe,Province
108693,1014950,PV23,2011JJ00,115.1,24,5.1,44.3,5.3,Overijssel,Province
108694,1014950,PV23,2012JJ00,115.4,24,5.1,44.2,4.9,Overijssel,Province
108695,1014950,PV23,2013JJ00,116.0,24,5.4,46.7,4.3,Overijssel,Province
108696,1014950,PV23,2014JJ00,108.4,23,5.2,48.3,4.3,Overijssel,Province
108697,1014950,PV23,2015JJ00,106.9,22,5.4,50.1,5.2,Overijssel,Province
108698,1014950,PV23,2016JJ00,106.9,22,5.6,52.0,5.2,Overijssel,Province
108699,1014950,PV23,2017JJ00,108.1,22,5.8,54.1,5.2,Overijssel,Province
108700,1014950,PV23,2018JJ00,108.3,22,5.8,53.3,4.7,Overijssel,Province
108701,1014950,PV23,2019JJ00,109.0,22,6.1,56.2,4.7,Overijssel,Province
108702,1014950,PV24,2011JJ00,33.2,21,0.9,25.7,1.9,Flevoland,Province
108703,1014950,PV24,2012JJ00,33.9,21,0.9,27.0,1.8,Flevoland,Province
108704,1014950,PV24,2013JJ00,33.7,21,0.9,26.8,1.4,Flevoland,Province
108705,1014950,PV24,2014JJ00,33.0,20,0.9,26.6,1.2,Flevoland,Province
108706,1014950,PV24,2015JJ00,33.1,20,0.9,27.3,1.7,Flevoland,Province
108707,1014950,PV24,2016JJ00,33.3,20,0.9,28.1,1.6,Flevoland,Province
108708,1014950,PV24,2017JJ00,34.2,20,1.0,29.4,1.7,Flevoland,Province
108709,1014950,PV24,2018JJ00,34.7,20,1.0,29.0,1.6,Flevoland,Province
108710,1014950,PV24,2019JJ00,35.2,20,1.2,32.7,1.7,Flevoland,Province
108711,1014950,PV25,2011JJ00,225.3,26,8.6,38.2,5.6,Gelderland,Province
108712,1014950,PV25,2012JJ00,226.8,26,8.6,38.0,5.3,Gelderland,Province
108713,1014950,PV25,2013JJ00,228.3,26,9.0,39.4,4.5,Gelderland,Province
108714,1014950,PV25,2014JJ00,219.4,25,8.5,38.5,4.3,Gelderland,Province
108715,1014950,PV25,2015JJ00,218.2,25,8.4,38.5,5.4,Gelderland,Province
108716,1014950,PV25,2016JJ00,218.0,25,8.7,39.7,5.4,Gelderland,Province
108717,1014950,PV25,2017JJ00,219.4,24,8.8,40.1,5.5,Gelderland,Province
108718,1014950,PV25,2018JJ00,220.6,24,8.9,40.3,5.1,Gelderland,Province
108719,1014950,PV25,2019JJ00,222.2,24,9.3,41.7,5.1,Gelderland,Province
108720,1014950,PV26,2011JJ00,176.1,32,5.7,32.2,4.4,Utrecht,Province
108721,1014950,PV26,2012JJ00,177.1,32,5.6,31.7,4.2,Utrecht,Province
108722,1014950,PV26,2013JJ00,176.9,31,5.8,32.7,3.3,Utrecht,Province
108723,1014950,PV26,2014JJ00,174.4,31,5.5,31.4,3.2,Utrecht,Province
108724,1014950,PV26,2015JJ00,174.7,30,5.8,32.9,4.5,Utrecht,Province
108725,1014950,PV26,2016JJ00,174.7,30,5.8,33.2,4.6,Utrecht,Province
108726,1014950,PV26,2017JJ00,175.6,30,6.0,34.1,4.8,Utrecht,Province
108727,1014950,PV26,2018JJ00,176.4,30,6.1,34.6,4.6,Utrecht,Province
108728,1014950,PV26,2019JJ00,178.6,30,6.5,36.2,4.7,Utrecht,Province
108729,1014950,PV27,2011JJ00,428.2,34,16.0,37.5,4.6,Noord-Holland,Province
108730,1014950,PV27,2012JJ00,431.3,34,18.5,42.8,4.3,Noord-Holland,Province
108731,1014950,PV27,2013JJ00,441.3,35,19.1,43.3,3.1,Noord-Holland,Province
108732,1014950,PV27,2014JJ00,425.7,33,17.8,41.7,3.1,Noord-Holland,Province
108733,1014950,PV27,2015JJ00,427.2,33,15.4,36.1,4.3,Noord-Holland,Province
108734,1014950,PV27,2016JJ00,430.5,33,17.1,39.8,4.4,Noord-Holland,Province
108735,1014950,PV27,2017JJ00,434.5,33,17.4,40.0,4.7,Noord-Holland,Province
108736,1014950,PV27,2018JJ00,439.4,33,18.6,42.4,4.6,Noord-Holland,Province
108737,1014950,PV27,2019JJ00,444.2,33,19.5,43.9,4.7,Noord-Holland,Province
108738,1014950,PV28,2011JJ00,491.7,31,16.1,32.8,5.0,Zuid-Holland,Province
108739,1014950,PV28,2012JJ00,493.5,31,15.9,32.3,4.8,Zuid-Holland,Province
108740,1014950,PV28,2013JJ00,498.6,31,15.7,31.5,3.3,Zuid-Holland,Province
108741,1014950,PV28,2014JJ00,475.7,30,15.4,32.4,3.4,Zuid-Holland,Province
108742,1014950,PV28,2015JJ00,475.2,29,15.9,33.5,4.8,Zuid-Holland,Province
108743,1014950,PV28,2016JJ00,476.4,29,15.3,32.0,4.8,Zuid-Holland,Province
108744,1014950,PV28,2017JJ00,480.6,29,15.5,32.2,4.9,Zuid-Holland,Province
108745,1014950,PV28,2018JJ00,488.0,29,15.5,31.7,4.5,Zuid-Holland,Province
108746,1014950,PV28,2019JJ00,492.1,29,15.9,32.3,4.6,Zuid-Holland,Province
108747,1014950,PV29,2011JJ00,34.0,20,2.0,59.3,11.0,Zeeland,Province
108748,1014950,PV29,2012JJ00,34.4,20,2.0,59.0,10.3,Zeeland,Province
